id,code,place_name_id,county_id
2202,8722,1891,14
2203,8522,1892,18
2204,8284,1893,18
2205,8471,1894,18
2206,8925,1895,19
2207,7981,1896,2
2208,9471,1897,7
2209,9548,1898,17
2210,8717,1899,14
2211,9542,1900,17
2212,9775,1901,17
2213,9663,1902,17
2214,9953,1903,17
2215,6345,1904,1
2216,8976,1905,19
2217,8856,1906,19
2218,8915,1907,19
2219,9782,1908,17
2220,8925,1909,19
2221,9533,1910,18
2222,8925,1911,19
2223,8248,1912,18
2224,8738,1913,14
2225,8311,1914,18
2226,8581,1915,18
2227,8918,1916,19
2228,7039,1917,16
2229,3152,1918,12
2230,2544,1919,11
2231,2618,1920,12
2232,9652,1921,17
2233,8706,1922,14
2234,2642,1923,12
2235,2691,1924,12
2236,2675,1925,12
2237,3132,1926,12
2238,2685,1927,12
2239,3179,1928,12
2240,3187,1929,12
2241,8591,1930,18
2242,8456,1931,18
2243,3325,1932,9
2244,2610,1933,19
2245,8948,1934,9
2246,3327,1935,4
2247,3872,1936,12
2248,9096,1937,7
2249,8512,1938,18
2250,2723,1939,13
2251,6032,1940,1
2252,2712,1941,13
2253,3433,1942,4
2254,2537,1943,11
2255,2536,1943,11
2256,3809,1944,4
2257,8612,1945,14
2258,4264,1946,8
2259,4262,1947,8
2260,8454,1948,18
2261,4253,1949,8
2262,4252,1949,8
2263,4254,1949,8
2264,4300,1950,15
2265,4372,1951,15
2266,4361,1952,15
2267,4511,1953,15
2268,4356,1954,15
2269,4331,1955,15
2270,4332,1956,15
2271,4405,1957,15
2272,4246,1957,15
2273,4433,1957,15
2274,4412,1957,15
2275,4432,1957,15
2276,4551,1957,15
2277,4431,1957,15
2278,4481,1957,15
2279,4400,1957,15
2280,4362,1958,15
2281,4311,1959,15
2282,3997,1960,4
2283,4535,1961,15
2284,4541,1962,15
2285,4544,1963,15
2286,4333,1964,15
2287,4537,1965,15
2288,4632,1966,15
2289,4371,1967,15
2290,4564,1968,15
2291,4263,1969,8
2292,4722,1970,15
2293,4363,1971,15
2294,4822,1972,15
2295,4531,1973,15
2296,4376,1974,15
2297,4522,1975,15
2298,4461,1976,15
2299,4554,1977,15
2300,4532,1978,15
2301,4341,1979,15
2302,9682,1980,4
2303,3795,1981,17
2304,7912,1982,2
2305,9082,1983,7
2306,7695,1984,2
2307,2063,1985,6
2308,8272,1986,18
2309,8292,1987,13
2310,2364,1988,2
2311,7814,1989,2
2312,7143,1990,15
2313,5451,1991,5
2314,7695,1992,19
2315,4558,1993,3
2316,6923,1994,2
2317,8342,1995,2
2318,5534,1996,2
2319,7957,1997,17
2320,4755,1998,18
2321,7681,1999,4
2322,7745,2000,15
2323,9824,2001,15
2324,8414,2002,2
2325,3933,2003,17
2326,9621,2004,19
2327,4826,2005,4
2328,4914,2006,4
2329,7824,2007,15
2330,9733,2008,5
2331,8886,2009,19
2332,4373,2010,14
2333,3562,2011,14
2334,3551,2012,1
2335,4821,2013,17
2336,6767,2014,2
2337,4336,2015,1
2338,8935,2016,19
2339,2162,2017,4
2340,7400,2018,3
2341,8635,2019,3
2342,6335,2020,3
2343,6311,2021,3
2344,8697,2022,18
2345,9982,2023,11
2346,7677,2024,2
2347,6077,2025,19
2348,2671,2026,19
2349,9933,2027,7
2350,9941,2028,17
2351,2377,2029,9
2352,8983,2030,17
2353,5222,2031,4
2354,5556,2032,14
2355,3743,2033,4
2356,5904,2034,4
2357,5903,2034,4
2358,5905,2034,4
2359,5900,2034,4
2360,8458,2035,4
2361,2840,2036,4
2362,7370,2037,4
2363,8744,2038,2
2364,8954,2039,19
2365,8854,2040,16
2366,8242,2041,18
2367,2610,2042,16
2368,8161,2043,10
2369,8191,2044,15
2370,9354,2045,17
2371,9512,2046,15
2372,3326,2047,15
2373,9825,2048,13
2374,3591,2049,1
2375,7444,2050,14
2376,9153,2051,12
2377,6784,2052,17
2378,7511,2053,17
2379,3604,2054,13
2380,3651,2054,10
2381,3661,2054,3
2382,3603,2054,14
2383,3662,2054,18
2384,3625,2054,12
2385,3621,2054,18
2386,3600,2054,18
2387,7836,2055,7
2388,8998,2056,5
2389,7086,2057,14
2390,3964,2058,4
2391,8761,2059,19
2392,9823,2060,17
2393,8935,2061,19
2394,6075,2062,1
2395,8956,2063,19
2396,8799,2064,19
2397,8095,2065,6
2398,7027,2066,16
2399,7030,2066,16
2400,7370,2067,2
2401,7042,2068,16
2402,8990,2069,19
2403,3994,2070,4
2404,9345,2071,7
2405,7771,2072,2
2406,7561,2073,14
2407,6112,2074,1
2408,7727,2075,2
2409,3042,2076,12
2410,8229,2077,18
2411,3821,2078,4
2412,8698,2079,14
2413,2214,2080,13
2414,9937,2081,17
2415,9090,2082,7
2416,3898,2083,4
2417,4913,2084,15
2418,4631,2085,15
2419,8511,2086,18
2420,8591,2086,18
2421,8598,2086,18
2422,8500,2086,18
2423,8593,2087,18
2424,8596,2088,18
2425,8594,2089,18
2426,8556,2090,18
2427,8183,2091,18
2428,9515,2092,17
2429,4338,2093,15
2430,7838,2094,2
2431,3244,2095,9
2432,3240,2095,9
2433,3242,2096,9
2434,3777,2097,4
2435,4475,2098,15
2436,3065,2099,12
2437,3082,2099,12
2438,3060,2099,12
2439,9311,2100,7
2440,8825,2101,19
2441,2648,2102,12
2442,7463,2103,14
2443,7923,2104,2
2444,7477,2105,14
2445,8092,2106,6
2446,7536,2107,14
2447,4523,2108,15
2448,2668,2109,12
2449,2071,2110,13
2450,4766,2111,15
2451,2476,2112,6
2452,9085,2113,7
2453,2119,2114,13
2454,9754,2115,17
2455,7693,2116,2
2456,7691,2116,2
2457,7600,2116,2
2458,7621,2116,2
2459,7622,2116,2
2460,7623,2116,2
2461,7624,2116,2
2462,7625,2116,2
2463,7626,2116,2
2464,7627,2116,2
2465,7628,2116,2
2466,7629,2116,2
2467,7630,2116,2
2468,7631,2116,2
2469,7632,2116,2
2470,7633,2116,2
2471,7634,2116,2
2472,7635,2116,2
2473,7636,2116,2
2474,7951,2117,2
2475,7766,2118,2
2476,8245,2119,18
2477,7762,2120,2
2478,7720,2121,2
2479,7831,2122,2
2480,3381,2123,9
2481,2614,2124,13
2482,4267,2125,15
2483,4941,2126,18
2484,8426,2127,15
2485,9099,2128,7
2486,2074,2129,13
2487,3853,2130,4
2488,3821,2131,4
2489,7664,2132,2
2490,9722,2133,17
2491,9734,2134,17
2492,9484,2135,7
2493,2431,2136,6
2494,3756,2137,4
2495,2637,2138,13
2496,7766,2139,2
2497,7582,2140,14
2498,2209,2141,13
2499,3250,2142,9
2500,8105,2143,18
2501,8921,2144,19
2502,4542,2145,15
2503,3023,2146,9
2504,6113,2147,1
2505,9443,2148,7
2506,9826,2149,17
2507,8984,2150,19
2508,8866,2151,19
2509,7980,2152,2
2510,3134,2153,12
2511,2721,2154,13
2512,2097,2155,13
2513,2087,2156,13
2514,2081,2156,13
2515,2519,2157,11
2516,2080,2158,13
2517,2028,2159,11
2518,2095,2160,13
2519,2084,2161,13
2520,2099,2162,13
2521,2098,2162,13
2522,2009,2163,13
2523,2085,2164,13
2524,7084,2165,16
2525,9922,2166,17
2526,9481,2167,7
2527,4375,2168,15
2528,6414,2169,1
2529,7838,2170,2
2530,6914,2171,5
2531,7756,2172,2
2532,4125,2173,8
2533,2017,2174,13
2534,4327,2175,15
2535,7666,2176,2
2536,8728,2177,14
2537,8932,2178,19
2538,7458,2179,14
2539,4090,2180,8
2540,8153,2181,6
2541,8155,2181,6
2542,8154,2181,6
2543,8929,2182,13
2544,8773,2183,15
2545,2013,2184,17
2546,7142,2185,9
2547,4761,2186,17
2548,8956,2187,14
2549,9796,2188,14
2550,3388,2189,14
2551,9612,2190,19
2552,8858,2191,18
2553,8858,2192,17
2554,8858,2193,14
2555,8986,2194,7
2556,8429,2195,19
2557,9636,2196,19
2558,7977,2197,16
2559,8767,2198,19
2560,9324,2199,19
2561,3925,2200,4
2562,8291,2201,18
2563,9235,2202,19
2564,2682,2203,12
2565,4150,2204,7
2566,9776,2205,17
2567,2166,2206,15
2568,8986,2207,19
2569,2658,2208,4
2570,9373,2209,3
2571,9739,2210,16
2572,4565,2211,14
2573,8946,2212,19
2574,3995,2213,5
2575,5919,2214,18
2576,7038,2215,10
2577,8707,2216,3
2578,8895,2217,4
2579,6785,2218,6
2580,8455,2219,14
2581,5125,2220,19
2582,5665,2221,5
2583,3874,2222,13
2584,2490,2223,6
2585,8619,2224,13
2586,8896,2225,4
2587,6769,2226,7
2588,2378,2227,13
2589,8066,2228,8
2590,2039,2229,17
2591,3630,2230,13
2592,9313,2231,7
2593,9136,2232,7
2594,9961,2233,17
2595,9777,2234,17
2596,9344,2235,7
2597,9142,2236,7
2598,9641,2237,17
2599,9146,2238,7
2600,9327,2239,7
2601,9316,2240,7
2602,9135,2241,7
2603,9133,2242,7
2604,9322,2243,7
2605,9766,2244,17
2606,9165,2245,7
2607,2459,2246,6
2608,2465,2247,6
2609,2300,2248,13
2610,2613,2249,13
2611,7817,2250,2
2612,9784,2251,17
2613,3776,2252,4
2614,3724,2253,4
2615,9224,2254,7
2616,3825,2255,4
2617,3826,2256,4
2618,4465,2257,15
2619,5085,2258,10
2620,5084,2259,10
2621,7464,2260,14
2622,8973,2261,19
2623,4536,2262,15
2624,4756,2263,15
2625,8300,2264,18
2626,3833,2265,4
2627,3908,2266,4
2628,9951,2267,17
2629,9091,2268,7
2630,3245,2269,9
2631,2886,2270,11
2632,8978,2271,19
2633,3893,2272,4
2634,7833,2273,2
2635,7193,2274,16
2636,6446,2275,1
2637,2094,2276,13
2638,3559,2277,4
2639,9653,2278,17
2640,9375,2279,7
2641,9623,2280,17
2642,9475,2281,7
2643,8977,2282,19
2644,9074,2283,7
2645,4525,2284,15
2646,2651,2285,12
2647,8253,2286,18
2648,3976,2287,4
2649,8373,2288,19
2650,3974,2289,4
2651,8348,2290,18
2652,8883,2291,19
2653,3177,2292,12
2654,7552,2293,14
2655,7527,2294,14
2656,7513,2295,14
2657,7556,2296,14
2658,7584,2297,14
2659,4563,2298,15
2660,9451,2299,18
2661,8434,2300,12
2662,2654,2301,2
2663,7743,2302,2
2664,9954,2303,15
2665,6758,2304,9
2666,7914,2305,7
2667,4971,2306,17
2668,3033,2307,5
2669,3733,2308,4
2670,3742,2309,4
2671,9766,2310,17
2672,6786,2311,5
2673,3162,2312,12
2674,8654,2313,14
2675,3792,2314,4
2676,3793,2315,4
2677,3636,2316,4
2678,3576,2317,4
2679,3720,2318,4
2680,3773,2319,4
2681,3720,2320,4
2682,3791,2321,4
2683,3572,2322,4
2684,3773,2323,4
2685,3656,2324,4
2686,3652,2325,4
2687,3586,2326,4
2688,3714,2327,4
2689,3573,2328,4
2690,3653,2329,4
2691,3712,2330,4
2692,3770,2331,4
2693,3599,2332,4
2694,3712,2333,4
2695,3656,2334,4
2696,9632,2335,17
2697,8256,2336,18
2698,3102,2337,12
2699,3109,2337,12
2700,3121,2337,12
2701,3104,2337,12
2702,3141,2337,12
2703,3100,2337,12
2704,9742,2338,17
2705,8995,2339,19
2706,3425,2340,4
2707,7841,2341,2
2708,3074,2342,12
2709,8824,2343,19
2710,6762,2344,5
2711,7479,2345,14
2712,4176,2346,8
2713,4272,2347,8
2714,3942,2348,4
2715,7018,2349,6
2716,7019,2349,6
2717,7003,2349,6
2718,7000,2349,6
2719,7014,2350,6
2720,9813,2351,17
2721,8944,2352,19
2722,2523,2353,11
2723,5720,2354,3
2724,5731,2355,3
2725,8051,2356,6
2726,8125,2357,6
2727,8144,2358,6
2728,8391,2359,19
2729,7781,2360,2
2730,2433,2361,6
2731,3952,2362,4
2732,3950,2362,4
2733,7145,2363,16
2734,4171,2364,8
2735,9434,2365,7
2736,9435,2365,7
2737,8126,2366,6
2738,7047,2367,16
2739,8141,2368,6
2740,8143,2368,6
2741,3386,2369,9
2742,9609,2370,17
2743,9608,2370,17
2744,9600,2370,17
2745,7370,2371,2
2746,8308,2372,18
2747,3659,2373,4
2748,3944,2374,4
2749,3945,2374,4
2750,3988,2374,4
2751,3980,2374,4
2752,7785,2375,2
2753,8732,2376,14
2754,9789,2377,17
2755,7562,2378,14
2756,7960,2379,2
2757,3809,2380,4
2758,3974,2381,4
2759,8862,2382,19
2760,8788,2383,19
2761,4533,2384,15
2762,8111,2385,6
2763,3729,2386,4
2764,8660,2387,14
2765,8439,2388,18
2766,7818,2389,2
2767,7800,2389,2
2768,7814,2390,2
2769,7823,2391,2
2770,3881,2392,4
2771,9633,2393,17
2772,7474,2394,14
2773,7081,2395,16
2774,7171,2396,16
2775,8611,2397,14
2776,8609,2397,14
2777,8600,2397,14
2778,8652,2398,14
2779,3332,2399,9
2780,9671,2400,17
2781,9315,2401,7
2782,8897,2402,7
2783,9112,2403,1
2784,6320,2404,1
2785,6223,2405,1
2786,6230,2406,18
2787,8193,2407,13
2788,2083,2408,14
2789,8655,2409,2
2790,7728,2410,18
2791,8478,2411,18
2792,8483,2412,18
2793,8481,2413,18
2794,8484,2414,14
2795,7454,2415,14
2796,7283,2416,2
2797,7922,2417,14
2798,7584,2418,14
2799,7452,2419,14
2800,8684,2420,14
2801,8858,2421,14
2802,8726,2422,14
2803,7284,2423,14
2804,8666,2424,14
2805,8708,2425,14
2806,7455,2426,2
2807,7925,2427,2
2808,7921,2428,14
2809,7443,2429,14
2810,8673,2430,14
2811,8733,2431,14
2812,7435,2432,14
2813,8737,2433,14
2814,8705,2434,14
2815,7276,2435,14
2816,7563,2436,14
2817,8683,2437,14
2818,7515,2438,14
2819,8699,2439,14
2820,8698,2440,2
2821,7924,2441,14
2822,8734,2442,15
2823,4954,2443,6
2824,8123,2444,7
2825,9494,2445,7
2826,9408,2445,7
2827,9407,2445,7
2828,9400,2445,7
2829,9463,2446,7
2830,9483,2447,7
2831,9325,2448,17
2832,9743,2449,17
2833,8072,2450,19
2834,9774,2451,17
2835,9774,2452,12
2836,8881,2453,13
2837,9773,2454,4
2838,3131,2455,2
2839,2038,2456,17
2840,3716,2457,19
2841,7960,2458,17
2842,9681,2459,6
2843,8096,2460,6
2844,6346,2461,2
2845,2242,2462,11
2846,2241,2462,19
2847,8330,2463,1
2848,8357,2464,13
2849,8351,2465,13
2850,7960,2466,18
2851,2889,2467,19
2852,8856,2468,18
2853,2543,2469,11
2854,8151,2470,6
2855,2432,2471,6
2856,8139,2472,6
2857,8138,2472,6
2858,7253,2473,14
2859,5712,2474,3
2860,6080,2475,1
2861,7951,2476,2
2862,7544,2477,14
2863,4467,2478,15
2864,4547,2479,15
2865,4496,2480,15
2866,2111,2481,13
2867,7383,2482,2
2868,7753,2483,2
2869,3334,2484,9
2870,5081,2485,10
2871,3786,2486,4
2872,7071,2487,16
2873,3596,2488,4
2874,7192,2489,16
2875,7213,2490,16
2876,6336,2491,1
2877,9934,2492,17
2878,4234,2493,15
2879,9474,2494,7
2880,9983,2495,17
2881,2856,2496,11
2882,9942,2497,17
2883,7811,2498,2
2884,8341,2499,19
2885,3863,2500,4
2886,7334,2501,2
2887,7121,2502,16
2888,6086,2503,1
2889,3163,2504,12
2890,3754,2505,4
2891,4767,2506,15
2892,4745,2507,15
2893,4721,2508,15
2894,4735,2509,15
2895,4824,2510,15
2896,4746,2511,15
2897,4734,2512,15
2898,2697,2513,12
2899,6131,2514,1
2900,8622,2515,14
2901,9317,2516,7
2902,8423,2517,18
2903,7843,2518,2
2904,2066,2519,6
2905,7184,2520,2
2906,7063,2521,16
2907,9353,2522,7
2908,2067,2523,11
2909,5540,2524,3
2910,3051,2525,12
2911,9913,2526,17
2912,5053,2527,10
2913,3821,2528,4
2914,7349,2529,2
2915,4945,2530,15
2916,2656,2531,12
2917,9938,2532,17
2918,6763,2533,5
2919,7813,2534,2
2920,2440,2535,13
2921,7725,2536,2
2922,2692,2537,12
2923,3170,2538,12
2924,3135,2539,12
2925,8879,2540,19
2926,7751,2541,2
2927,7056,2542,16
2928,6757,2543,5
2929,6791,2543,5
2930,6710,2543,5
2931,6771,2543,5
2932,6753,2543,5
2933,6700,2543,5
2934,6720,2543,5
2935,6721,2543,5
2936,6722,2543,5
2937,6723,2543,5
2938,6724,2543,5
2939,6725,2543,5
2940,6726,2543,5
2941,6727,2543,5
2942,6728,2543,5
2943,6729,2543,5
2944,8732,2544,14
2945,5520,2545,3
2946,3918,2546,4
2947,3918,2547,4
2948,6635,2548,5
2949,4534,2549,15
2950,7737,2550,2
2951,8019,2551,6
2952,8000,2551,6
2953,6821,2552,5
2954,7100,2553,16
2955,9622,2554,17
2956,5476,2555,10
2957,7661,2556,2
2958,7763,2557,2
2959,9685,2558,17
2960,3866,2559,4
2961,2640,2560,12
2962,3752,2561,4
2963,3751,2562,4
2964,7477,2563,14
2965,8849,2564,14
2966,8272,2565,18
2967,7472,2566,14
2968,8281,2567,18
2969,7918,2568,14
2970,7913,2569,2
2971,3259,2570,9
2972,2655,2571,12
2973,7915,2572,2
2974,2000,2573,13
2975,6600,2574,5
2976,8444,2575,18
2977,7465,2576,14
2978,9981,2577,17
2979,9955,2577,17
2980,9970,2577,17
2981,8393,2578,19
2982,8975,2579,19
2983,8475,2580,18
2984,3418,2581,4
2985,3844,2582,4
2986,8272,2583,18
2987,7681,2584,2
2988,6031,2585,1
2989,8225,2586,18
2990,8947,2587,19
2991,7936,2588,2
2992,8893,2589,19
2993,7940,2590,2
2994,2255,2591,13
2995,8872,2592,19
2996,2254,2593,13
2997,9799,2594,17
2998,8953,2595,19
2999,4121,2596,8
3000,8762,2597,19
3001,8717,2598,14
3002,8861,2599,19
3003,9125,2600,7
3004,6512,2601,1
3005,3900,2602,4
3006,4162,2603,8
3007,4163,2603,8
3008,9523,2604,17
3009,2321,2605,13
3010,2317,2606,13
3011,2315,2607,13
3012,2015,2608,13
3013,2318,2609,13
3014,2310,2610,13
3015,2319,2611,13
3016,7900,2612,2
3017,8264,2613,18
3018,3377,2614,9
3019,8969,2615,19
3020,3800,2616,4
3021,9326,2617,7
3022,7664,2618,2
3023,3125,2619,12
3024,9312,2620,7
3025,8986,2621,19
3026,7811,2622,2
3027,7477,2623,9
3028,3348,2624,14
3029,3761,2625,4
3030,3761,2626,4
3031,3044,2627,12
3032,3711,2628,4
3033,2628,2629,13
3034,8452,2630,13
3035,9935,2631,14
3036,2134,2632,10
3037,2133,2633,10
3038,3762,2634,17
3039,7833,2635,17
3040,7763,2636,17
3041,8736,2637,11
3042,2624,2638,4
3043,8625,2639,11
3044,5008,2640,14
3045,5000,2640,18
3046,3757,2641,17
3047,8692,2642,13
3048,9707,2643,13
3049,9719,2643,4
3050,9700,2643,2
3051,2896,2644,2
3052,3411,2645,14
3053,2822,2646,4
3054,7976,2647,14
3055,7285,2648,2
3056,3341,2649,9
3057,3034,2650,12
3058,2699,2651,4
3059,3154,2652,4
3060,3726,2653,4
3061,3731,2654,2
3062,3734,2655,14
3063,7932,2656,12
3064,7539,2657,9
3065,7735,2658,12
3066,3064,2659,2
3067,8660,2660,14
3068,8088,2661,6
3069,6224,2662,1
3070,2381,2663,13
3071,8121,2664,6
3072,8272,2665,18
3073,2022,2666,13
3074,2021,2666,13
3075,8541,2667,18
3076,4845,2668,15
3077,2335,2669,13
3078,3926,2670,4
3079,3922,2671,4
3080,3924,2672,4
3081,3921,2673,4
3082,8295,2674,18
3083,3907,2675,4
3084,7091,2676,16
3085,7090,2676,16
3086,9762,2677,17
3087,9095,2678,7
3088,2764,2679,13
3089,2767,2680,13
3090,2253,2681,13
3091,2251,2682,13
3092,2766,2683,13
3093,2711,2684,13
3094,2769,2685,13
3095,9761,2686,17
3096,8297,2687,18
3097,8300,2687,18
3098,8718,2688,14
3099,9094,2689,7
